Date;Time;Millisecond;STERILIZER_1;STERILIZER_2;STERILIZER_3;STERILIZER_4;BPV;BOILER;ACCUMULATOR
2022-11-08 17:11:08;17:11:08;400;0.56812501;0.002525;1.5352;0;1.817499995;21;6.5
2022-11-08 17:11:33;17:11:33;40;0.641350031;0;1.494800091;0;1.819999933;21.28999901;6.089999676
2022-11-08 17:11:58;17:11:58;440;0.709524989;0.002525;1.469550133;0;1.789999962;21.34000015;5.839999676
2022-11-08 17:12:23;17:12:23;80;0.749925017;0;1.446825147;0;1.767499924;21.21999931;5.650000095
2022-11-08 17:12:48;17:12:48;520;0.785274982;0.002525;1.434200048;0;1.754999995;21.07999992;5.46999979
2022-11-08 17:13:13;17:13:13;160;0.818100035;0.002525;1.416525006;0;1.737499952;20.97999954;5.329999924
2022-11-08 17:13:38;17:13:38;600;0.840825021;0.002525;1.312999964;0;1.694999933;20.87999916;5.210000038
2022-11-08 17:14:03;17:14:03;230;0.863550067;0.002525;1.320574999;0;1.69749999;20.71999931;5.089999676
2022-11-08 17:14:28;17:14:28;650;0.888800025;0.002525;1.323099971;0;1.67750001;20.57999992;4.96999979
2022-11-08 17:14:53;17:14:53;280;0.909000099;0.002525;1.315525174;0;1.664999962;20.65999985;4.869999886
2022-11-08 17:15:18;17:15:18;700;0.926675081;0.002525;1.310474992;0;1.664999962;21.1099987;4.799999714
2022-11-08 17:15:43;17:15:43;340;0.954450011;0.002525;1.318050146;0;1.714999914;21.32999992;4.75
2022-11-08 17:16:08;17:16:08;770;0.977174997;0;1.320574999;0;1.717499971;21.20999908;5.230000019
2022-11-08 17:16:33;17:16:33;390;1.007475019;0.002525;1.328150153;0;1.745000005;21.05999947;5.659999847
2022-11-08 17:16:58;17:16:58;20;1.042824984;0.002525;1.343300104;0;1.782499909;20.95999908;5.130000114
2022-11-08 17:17:23;17:17:23;460;1.070600033;0.002525;1.350875139;0;1.75;21.09000015;4.980000019
2022-11-08 17:17:48;17:17:48;80;1.095849991;0.002525;1.353400111;0;1.75999999;21.35000038;4.980000019
2022-11-08 17:18:13;17:18:13;520;1.128674984;0.002525;1.360975027;0;1.782499909;21.70999908;5.039999962
2022-11-08 17:18:38;17:18:38;150;1.164025068;0.002525;1.368550062;0;1.849999905;21.42000008;5.079999924
2022-11-08 17:19:03;17:19:03;590;1.201900125;0.002525;1.383700013;0;1.894999981;20.79999924;5.049999714
2022-11-08 17:19:28;17:19:28;220;1.234724998;0.002525;1.398850083;0;1.877499938;20.42000008;5
2022-11-08 17:19:53;17:19:53;660;1.267549992;0.002525;1.431674957;0;1.914999962;20.1099987;4.929999828
2022-11-08 17:20:18;17:20:18;280;1.305425048;0.002525;1.474600077;0;1.954999924;20.1099987;4.900000095
2022-11-08 17:20:43;17:20:43;710;1.343300104;0.002525;1.492275119;0;1.9799999;20.17000008;4.900000095
2022-11-08 17:21:08;17:21:08;330;1.376125097;0.002525;1.50742507;0;1.997499943;20.27000046;4.889999866
2022-11-08 17:21:33;17:21:33;770;1.411475062;0.002525;1.527625084;0;2.007499933;20.37999916;4.880000114
2022-11-08 17:21:58;17:21:58;400;1.446825147;0.002525;1.55035007;0;2.067499876;20.27999878;4.869999886
2022-11-08 17:22:23;17:22:23;40;1.363500118;0.002525;1.59327507;0;2.307499886;19.87999916;5.049999714
2022-11-08 17:22:48;17:22:48;480;1.169075012;0.002525;1.666500092;0;2.654999971;19.71999931;5.389999866
2022-11-08 17:23:13;17:23:13;120;1.093325019;0.002525;1.429149985;0;2.902499914;19.5;4.949999809
2022-11-08 17:23:38;17:23:38;560;1.017575026;0.002525;1.214525104;0;2.994999886;19.34000015;4.940000057
2022-11-08 17:24:03;17:24:03;210;0.661549985;0.00505;1.052924991;0;2.452499866;19.36999893;4.730000019
2022-11-08 17:24:28;17:24:28;650;0.404000014;0.00505;0.926675081;0;2.117500067;19.52000046;3.559999943
2022-11-08 17:24:52;17:24:52;660;0.257550001;0.00505;0.835775018;0;1.957499981;19.62999916;3.299999952
2022-11-08 17:25:17;17:25:17;520;0.154025003;0.00505;0.744875014;0;1.9174999;19.36999893;3.220000029
2022-11-08 17:25:42;17:25:42;670;0.080800004;0.00505;0.661549985;0;1.892499924;19.02999878;3.159999847
2022-11-08 17:26:07;17:26:07;680;0.093425006;0.007575;0.419149995;0;1.847499967;18.92000008;2.609999895
2022-11-08 17:26:32;17:26:32;490;0.229774997;0.002525;0.27017501;0;1.142499924;19.22999954;2.24000001
2022-11-08 17:26:57;17:26:57;720;0.378750026;0.00505;0.174225003;0;1.05250001;19.17000008;1.969999909
2022-11-08 17:27:22;17:27:22;380;0.462075025;0.002525;0.108575009;0;1.05250001;18.94999886;1.860000014
2022-11-08 17:27:47;17:27:47;490;0.515100002;0.00505;0.068175003;0;1.00999999;18.71999931;1.769999981
2022-11-08 17:28:12;17:28:12;580;0.537825048;0.002525;0.035350002;0;1;18.80999947;1.709999919
2022-11-08 17:28:37;17:28:37;610;0.56812501;0.002525;0.022724999;0;1.032500029;19.06999969;1.709999919
2022-11-08 17:29:02;17:29:02;600;0.600950062;0.00505;0.017675001;0;1.057500005;18.98999977;1.719999909
2022-11-08 17:29:28;17:29:28;160;0.618625045;0.002525;0.010100001;0;1.059999943;18.84000015;1.709999919
2022-11-08 17:29:53;17:29:53;550;0.666600049;0.00505;0.012625;0;1.07249999;18.77999878;1.75
2022-11-08 17:30:18;17:30:18;180;0.674175024;0.00505;0.012625;0;1.069999933;18.94999886;1.699999928
2022-11-08 17:30:43;17:30:43;590;0.691850007;0.00505;0.010100001;0;1.11500001;19.21999931;1.730000019
2022-11-08 17:31:08;17:31:08;160;0.709524989;0.002525;0.007575;0;1.139999986;19.17000008;1.75999999
2022-11-08 17:31:33;17:31:33;580;0.729725063;0.002525;0.007575;0;1.157500029;18.94999886;1.75999999
2022-11-08 17:31:58;17:31:58;170;0.749925017;0.00505;0.010100001;0;1.11500001;19.06999969;1.74000001
2022-11-08 17:32:23;17:32:23;580;0.749925017;0.002525;0.007575;0;1.144999981;19.32999992;1.74000001
2022-11-08 17:32:48;17:32:48;190;0.770125031;0.002525;0.007575;0;1.172500014;19.48999977;1.75999999
2022-11-08 17:33:13;17:33:13;600;0.790324986;0.002525;0.007575;0;1.184999943;19.52000046;1.769999981
2022-11-08 17:33:38;17:33:38;190;0.808000028;0.002525;0.007575;0;1.182500005;19.56999969;1.779999971
2022-11-08 17:34:03;17:34:03;600;0.818100035;0.002525;0.007575;0;1.159999967;19.92000008;1.769999981
2022-11-08 17:34:28;17:34:28;190;0.828200042;0.00505;0.007575;0;1.194999933;20.30999947;1.809999943
2022-11-08 17:34:53;17:34:53;580;0.83829999;0.002525;0.00505;0;1.209999919;20.23999977;1.870000005
2022-11-08 17:35:18;17:35:18;180;0.845875025;0.002525;0.00505;0;1.179999948;20.39999962;1.919999957
2022-11-08 17:35:43;17:35:43;570;0.850925088;0.00505;0.007575;0;1.222499967;20.76000023;1.99000001
2022-11-08 17:36:08;17:36:08;190;0.871125042;0.00505;0.00505;0;1.237499952;20.79999924;2.109999895
2022-11-08 17:36:33;17:36:33;630;0.886275053;0.00505;0.007575;0;1.257499933;20.72999954;2.269999981
2022-11-08 17:36:58;17:36:58;230;0.903950036;0.00505;0.007575;0;1.277499914;20.72999954;2.25
2022-11-08 17:37:23;17:37:23;630;0.926675081;0.00505;0.007575;0;1.297500014;20.64999962;1.889999986
2022-11-08 17:37:48;17:37:48;240;0.926675081;0.00505;0.00505;0;1.262499928;20.86999893;1.839999914
2022-11-08 17:38:13;17:38:13;650;0.934250057;0.00505;0.00505;0;1.254999995;21.23999977;1.809999943
2022-11-08 17:38:38;17:38:38;240;0.946875036;0.00505;0.007575;0;1.307500005;21.60000038;1.829999924
2022-11-08 17:39:03;17:39:03;650;0.969600022;0.007575;0.007575;0;1.339999914;21.61999893;1.849999905
2022-11-08 17:39:28;17:39:28;260;0.987275064;0.007575;0.007575;0;1.357499957;21.27000046;1.860000014
2022-11-08 17:39:53;17:39:53;670;1.007475019;0.007575;0.010100001;0;1.345000029;21.29999924;1.860000014
2022-11-08 17:40:18;17:40:18;240;1.01000011;0.007575;0.007575;0;1.334999919;21.54999924;1.839999914
2022-11-08 17:40:43;17:40:43;650;1.012524962;0.00505;0.00505;0;1.339999914;21.93999863;1.839999914
2022-11-08 17:41:08;17:41:08;240;1.030200005;0.007575;0.007575;0;1.409999967;21.77000046;1.870000005
2022-11-08 17:41:33;17:41:33;630;1.055450082;0.007575;0.010100001;0;1.417500019;21.27999878;1.889999986
2022-11-08 17:41:58;17:41:58;240;1.075650096;0.007575;0.01515;0;1.407499909;21.10000038;1.879999995
2022-11-08 17:42:23;17:42:23;630;1.073125124;0.00505;0.007575;0;1.402499914;21.31999969;1.870000005
2022-11-08 17:42:48;17:42:48;240;1.095849991;0.010100001;0.012625;0;1.627499938;21.67000008;1.879999995
2022-11-08 17:43:13;17:43:13;630;1.204425097;0.010100001;0.012625;0;1.862499952;21.87999916;2.309999943
2022-11-08 17:43:38;17:43:38;240;1.305425048;0.010100001;0.020200001;0;2.055000067;21.10000038;5.009999752
2022-11-08 17:44:03;17:44:03;700;1.406424999;0.010100001;0.025250001;0;2.154999971;20.59000015;7.049999714
2022-11-08 17:44:28;17:44:28;340;1.489750028;0.010100001;0.017675001;0;2.224999905;20.43000031;8.529999733
2022-11-08 17:44:53;17:44:53;780;1.580649972;0.010100001;0.017675001;0;2.309999943;20.60000038;9.840000153
2022-11-08 17:45:18;17:45:18;420;1.658925056;0.007575;0.01515;0;2.309999943;20.77000046;10.82999992
2022-11-08 17:45:43;17:45:43;70;1.588225126;0.00505;0.010100001;0;1.887499928;21.27999878;8.289999962
2022-11-08 17:46:08;17:46:08;510;1.55035007;0.007575;0.01515;0;1.852499962;21.47999954;6.859999657
2022-11-08 17:46:33;17:46:33;130;1.527625084;0.007575;0.01515;0;1.819999933;21.09000015;6.649999619
2022-11-08 17:46:58;17:46:58;560;1.517525077;0.007575;0.010100001;0;1.829999924;20.54999924;5.889999866
2022-11-08 17:47:23;17:47:23;180;1.512475014;0.010100001;0.01515;0;1.807500005;20.17000008;5.539999962
2022-11-08 17:47:48;17:47:48;610;1.504900098;0.010100001;0.012625;0;1.804999948;20.1099987;5.309999943
2022-11-08 17:48:13;17:48:13;210;1.50742507;0.007575;0.012625;0;1.804999948;20.48999977;5.239999771
2022-11-08 17:48:38;17:48:38;660;1.515000105;0.00505;0.007575;0;1.847499967;20.73999977;5.230000019
2022-11-08 17:49:03;17:49:03;280;1.5352;0.010100001;0.012625;0;1.877499938;20.71999931;5.239999771
2022-11-08 17:49:28;17:49:28;710;1.547824979;0.007575;0.010100001;0;1.897499919;20.45999908;5.230000019
2022-11-08 17:49:53;17:49:53;310;1.568024993;0.007575;0.007575;0;1.912499905;20.22999954;5.199999809
2022-11-08 17:50:18;17:50:18;720;1.585700154;0.010100001;0.012625;0;1.897499919;20.19999886;5.159999847
2022-11-08 17:50:43;17:50:43;360;1.590750098;0.010100001;0.012625;0;1.909999967;20.37999916;5.130000114
2022-11-08 17:51:08;17:51:08;790;1.600850105;0.007575;0.007575;0;1.942499995;20.61999893;5.119999886
2022-11-08 17:51:33;17:51:33;430;1.623575091;0.012625;0.012625;0;1.969999909;20.68999863;5.109999657
2022-11-08 17:51:58;17:51:58;40;1.651350021;0.012625;0.012625;0;2.004999876;20.52000046;5.079999924
2022-11-08 17:52:23;17:52:23;480;1.666500092;0.010100001;0.010100001;0;2.002500057;20.43999863;5.029999733
2022-11-08 17:52:48;17:52:48;120;1.681650043;0.012625;0.010100001;0;2.012500048;20.59000015;4.989999771
2022-11-08 17:53:13;17:53:13;580;1.699324965;0.012625;0.010100001;0;2.022500038;20.76000023;4.980000019
2022-11-08 17:53:38;17:53:38;200;1.714475155;0.010100001;0.007575;0;2.077499866;21.01000023;5.049999714
2022-11-08 17:54:03;17:54:03;660;1.74982512;0.010100001;0.007575;0;2.11500001;21.1099987;5.029999733
2022-11-08 17:54:28;17:54:28;290;1.785175085;0.01515;0.012625;0;2.149999857;20.86999893;4.960000038
2022-11-08 17:54:53;17:54:53;760;1.812950015;0.025250001;0.012625;0;2.164999962;20.77000046;4.920000076
2022-11-08 17:55:18;17:55:18;390;1.83567512;0.042925004;0.007575;0;2.204999924;20.47999954;5.21999979
2022-11-08 17:55:43;17:55:43;10;1.868500113;0.075750001;0.010100001;0;2.230000019;20.23999977;5.609999657
2022-11-08 17:56:08;17:56:08;450;1.828099966;0.10605;0.111100003;0;2.004999876;20.1099987;5.980000019
2022-11-08 17:56:33;17:56:33;90;1.724575162;0.136350006;0.118675001;0;1.952499986;20.06999969;5.409999847
2022-11-08 17:56:58;17:56:58;540;1.643775105;0.164124995;0.133825004;0;1.912499905;20.27999878;5.089999676
2022-11-08 17:57:23;17:57:23;160;1.600850105;0.189375013;0.141400009;0;1.892499924;20.62999916;5.019999981
2022-11-08 17:57:48;17:57:48;600;1.699324965;0.217150018;0.169175014;0;2.037499905;20.64999962;5.029999733
2022-11-08 17:58:13;17:58:13;230;1.747300029;0.237350002;0.189375013;0;2.069999933;20.43000031;5.019999981
2022-11-08 17:58:38;17:58:38;670;1.780125022;0.257550001;0.212099999;0;2.089999914;20.22999954;5.009999752
2022-11-08 17:59:03;17:59:03;290;1.795275092;0.27017501;0.229774997;0;2.075000048;20.12999916;4.989999771
2022-11-08 17:59:28;17:59:28;750;1.797800064;0.285325021;0.244925022;0;2.057499886;20.27000046;4.989999771
2022-11-08 17:59:53;17:59:53;390;1.80537498;0.300475031;0.262600005;0;2.105000019;20.38999939;5.009999752
2022-11-08 18:00:18;18:00:18;40;1.828099966;0.315625012;0.282800019;0;2.122499943;20.20999908;5
2022-11-08 18:00:43;18:00:43;460;1.951825023;0.328249991;0.090899996;0;2.507499933;20;6.299999714
2022-11-08 18:01:08;18:01:08;100;2.070500135;0.335825026;0;0;2.619999886;20.1099987;6.299999714
2022-11-08 18:01:33;18:01:33;540;2.171500206;0.345925003;0;0;2.700000048;19.98999977;6.099999905
2022-11-08 18:01:58;18:01:58;180;2.070500135;0.348450005;0.247450009;0;2.274999857;20;4
2022-11-08 18:02:23;18:02:23;610;1.974550128;0.350975007;0.303000003;0;2.190000057;19.87999916;3.109999895
2022-11-08 18:02:48;18:02:48;230;1.876075029;0.348450005;0.318150014;0;2.087499857;19.94999886;2.779999971
2022-11-08 18:03:13;18:03:13;680;1.810425043;0.350975007;0.333300024;0;2.0625;20.23999977;2.649999857
2022-11-08 18:03:38;18:03:38;300;1.764975071;0.353500009;0.345925003;0;2.032500029;20.69999886;2.599999905
2022-11-08 18:04:03;18:04:03;730;1.717000127;0.350975007;0.343400031;0;1.422500014;21.31999969;2.50999999
2022-11-08 18:04:28;18:04:28;350;1.666500092;0.353500009;0.295424998;0;1.209999919;21.43999863;3.299999952
2022-11-08 18:04:53;18:04:53;780;1.618525028;0.345925003;0.267650008;0;1.274999976;21.73999977;4.009999752
2022-11-08 18:05:18;18:05:18;400;1.583174944;0.353500009;0.277750015;0;1.327499986;21.77999878;4.360000134
2022-11-08 18:05:43;18:05:43;30;1.542775035;0.35602501;0.280275017;0;1.422500014;21.22999954;4.690000057
2022-11-08 18:06:08;18:06:08;470;1.502375126;0.363599986;0.287850022;0;1.449999928;20.8599987;5.150000095
2022-11-08 18:06:33;18:06:33;90;1.472075105;0.378750026;0.295424998;0;1.475000024;20.68000031;5.579999924
2022-11-08 18:06:58;18:06:58;540;1.434200048;0.391375005;0.303000003;0;1.539999962;20.53999901;5.369999886
2022-11-08 18:07:23;18:07:23;140;1.40895009;0.411575019;0.318150014;0;1.574999928;20.27999878;5.059999943
2022-11-08 18:07:48;18:07:48;570;1.381175041;0.429250032;0.325724989;0;1.579999924;20.18000031;4.949999809
2022-11-08 18:08:13;18:08:13;190;1.358450055;0.446925014;0.333300024;0;1.554999948;20.14999962;4.900000095
2022-11-08 18:08:38;18:08:38;630;1.333200097;0.462075025;0.34087503;0;1.567499995;20.18000031;4.889999866
2022-11-08 18:09:03;18:09:03;260;1.318050146;0.474700004;0.345925003;0;1.594999909;20.04999924;4.880000114
2022-11-08 18:09:28;18:09:28;720;1.302899957;0.492374986;0.361075044;0;1.672500014;19.80999947;4.059999943
2022-11-08 18:09:53;18:09:53;330;1.275125027;0.507525027;0.373700023;0;1.659999967;19.3599987;2.819999933
2022-11-08 18:10:18;18:10:18;750;1.249875069;0.51257503;0.368650019;0;1.837499976;18.88999939;2.409999847
2022-11-08 18:10:43;18:10:43;360;1.227150083;0.51257503;0.148975;0;1.944999933;18.46999931;2.419999838
2022-11-08 18:11:08;18:11:08;770;1.204425097;0.51257503;0.00505;0;2.034999847;18.51000023;2.480000019
2022-11-08 18:11:33;18:11:33;410;1.186750054;0.515100002;0.002525;0;2.11500001;18.82999992;2.549999952
2022-11-08 18:11:58;18:11:58;20;1.171599984;0.517625034;0.00505;0;2.167500019;19.21999931;2.569999933
2022-11-08 18:12:23;18:12:23;460;1.111000061;0.520150006;0.012625;0;2.257499933;19.59000015;2.679999828
2022-11-08 18:12:48;18:12:48;80;0.81052506;0.517625034;0.083325006;0;2.315000057;19.95999908;2.74000001
2022-11-08 18:13:13;18:13:13;490;0.62620002;0.515100002;0.257550001;0;1.967499971;20.3599987;2.519999981
2022-11-08 18:13:38;18:13:38;100;0.499950022;0.522675037;0.328249991;0;1.952499986;20.23999977;2.460000038
2022-11-08 18:14:03;18:14:03;530;0.391375005;0.522675037;0.368650019;0;1.914999962;20.3599987;2.419999838
2022-11-08 18:14:28;18:14:28;120;0.308050007;0.522675037;0.39895004;0;1.942499995;20.64999962;2.429999828
2022-11-08 18:14:53;18:14:53;540;0.232300013;0.517625034;0.421674997;0;1.922500014;20.68999863;2.419999838
2022-11-08 18:15:18;18:15:18;150;0.181799993;0.522675037;0.449450016;0;1.924999952;20.6099987;2.419999838
2022-11-08 18:15:43;18:15:43;570;0.133825004;0.522675037;0.46965003;0;1.899999976;20.59000015;2.460000038
2022-11-08 18:16:08;18:16:08;180;0.09595;0.522675037;0.484800011;0;1.887499928;20.68000031;2.5
2022-11-08 18:16:33;18:16:33;590;0.060600001;0.515100002;0.49742502;0;1.922500014;21.03999901;2.589999914
2022-11-08 18:16:58;18:16:58;230;0.040400002;0.517625034;0.532774985;0;1.934999943;20.97999954;2.679999828
2022-11-08 18:17:23;18:17:23;670;0.027775001;0.520150006;0.560550034;0;1.932500005;20.76000023;2.779999971
2022-11-08 18:17:48;18:17:48;300;0.01515;0.517625034;0.573175013;0;1.907499909;20.8599987;2.849999905
2022-11-08 18:18:13;18:18:13;720;0.002525;0.517625034;0.590849996;0;1.94749999;21.27000046;2.700000048
2022-11-08 18:18:38;18:18:38;330;0;0.522675037;0.616100013;0;2.007499933;21.40999985;2.5
2022-11-08 18:19:03;18:19:03;750;0;0.520150006;0.636300027;0;2.037499905;21.13999939;2.519999981
2022-11-08 18:19:28;18:19:28;380;0;0.520150006;0.651449978;0;2.034999847;20.88999939;2.519999981
2022-11-08 18:19:53;18:19:53;0;0;0.520150006;0.669124961;0;2.049999952;20.90999985;2.519999981
2022-11-08 18:20:18;18:20:18;440;0;0.525200009;0.689325035;0;2.07249999;21.07999992;2.529999971
2022-11-08 18:20:43;18:20:43;70;0;0.525200009;0.719624996;0;2.137500048;20.96999931;2.609999895
2022-11-08 18:21:08;18:21:08;510;0;0.525200009;0.737300038;0;2.122499943;20.73999977;2.599999905
2022-11-08 18:21:33;18:21:33;140;0;0.530250013;0.7676;0;2.13499999;20.78999901;2.569999933
2022-11-08 18:21:58;18:21:58;560;0;0.527725041;0.787800074;0;2.105000019;21.18000031;2.549999952
2022-11-08 18:22:23;18:22:23;190;0;0.527725041;0.805475056;0;2.149999857;21.28999901;2.589999914
2022-11-08 18:22:48;18:22:48;630;0;0.530250013;0.83829999;0;2.167500019;21.01000023;2.599999905
2022-11-08 18:23:13;18:23:13;240;0;0.530250013;0.861025035;0;2.204999924;20.56999969;2.629999876
2022-11-08 18:23:38;18:23:38;680;0;0.530250013;0.891324997;0;2.172499895;20.29999924;2.599999905
2022-11-08 18:24:03;18:24:03;310;0;0.532774985;0.914049983;0;2.180000067;20.31999969;2.589999914
2022-11-08 18:24:28;18:24:28;750;0;0.530250013;0.934250057;0;2.190000057;20.43999863;2.589999914
2022-11-08 18:24:53;18:24:53;360;0;0.530250013;0.956975043;0;2.204999924;20.6099987;2.609999895
2022-11-08 18:25:18;18:25:18;780;0;0.535300016;0.805475056;0;2.480000019;20.62999916;2.869999886
2022-11-08 18:25:43;18:25:43;420;0;0.535300016;0.669124961;0;2.532500029;20.43999863;3.019999981
2022-11-08 18:26:08;18:26:08;70;0;0.535300016;0.54035002;0;2.579999924;19.94999886;3.129999876
2022-11-08 18:26:33;18:26:33;480;0.257550001;0.535300016;0.353500009;0;2.184999943;19.40999985;2.929999828
2022-11-08 18:26:58;18:26:58;120;0.343400031;0.537825048;0.174225003;0;2.095000029;18.90999985;2.75
2022-11-08 18:27:23;18:27:23;540;0.434300035;0.535300016;0.078275003;0;2.112499952;18.36999893;2.730000019
2022-11-08 18:27:48;18:27:48;150;0.515100002;0.54035002;0.035350002;0;2.075000048;18;2.75999999
2022-11-08 18:28:13;18:28:13;610;0.575700045;0.537825048;0.012625;0;2.067499876;17.60000038;2.769999981
2022-11-08 18:28:38;18:28:38;220;0.636300027;0.537825048;0.00505;0;2.089999914;17.48999977;2.819999933
2022-11-08 18:29:03;18:29:03;660;0.674175024;0.537825048;0.017675001;0;1.67750001;17.39999962;2.849999905
2022-11-08 18:29:28;18:29:28;270;0.621150017;0.535300016;0.098475009;0;1.4375;17.31999969;2.24000001
2022-11-08 18:29:53;18:29:53;680;0.590849996;0.54035002;0.148975;0;1.345000029;17.34000015;1.99000001
2022-11-08 18:30:18;18:30:18;310;0.575700045;0.537825048;0.181799993;0;1.294999957;17.40999985;1.879999995
2022-11-08 18:30:43;18:30:43;720;0.578225017;0.535300016;0.209574997;0;1.327499986;17.43000031;1.849999905
2022-11-08 18:31:08;18:31:08;290;0.593375027;0.537825048;0.239875004;0;1.367499948;17.32999992;1.899999976
2022-11-08 18:31:33;18:31:33;700;0.600950062;0.537825048;0.267650008;0;1.360000014;17.06999969;1.889999986
2022-11-08 18:31:58;18:31:58;280;0.606000006;0.542875051;0.300475031;0;1.304999948;17.03999901;1.860000014
2022-11-08 18:32:23;18:32:23;680;0.608525038;0.54035002;0.320675015;0;1.342499971;17.07999992;1.860000014
2022-11-08 18:32:48;18:32:48;270;0.618625045;0.54035002;0.338350028;0;1.357499957;17.03999901;1.870000005
2022-11-08 18:33:13;18:33:13;670;0.62620002;0.54035002;0.361075044;0;1.360000014;16.8599987;1.870000005
2022-11-08 18:33:38;18:33:38;270;0.641350031;0.545400023;0.396425039;0;1.370000005;16.65999985;1.870000005
2022-11-08 18:34:03;18:34:03;670;0.643875003;0.545400023;0.421674997;0;1.324999928;16.61999893;1.839999914
2022-11-08 18:34:28;18:34:28;260;0.638824999;0.54035002;0.436825007;0;1.317499995;16.90999985;1.819999933
2022-11-08 18:34:53;18:34:53;670;0.643875003;0.54035002;0.457024992;0;1.3125;17.36999893;1.819999933
2022-11-08 18:35:18;18:35:18;260;0.651449978;0.542875051;0.479750007;0;1.314999938;17.79999924;1.819999933
2022-11-08 18:35:43;18:35:43;650;0.666600049;0.545400023;0.510050058;0;1.362499952;18.14999962;1.829999924
2022-11-08 18:36:08;18:36:08;260;0.681750059;0.545400023;0.530250013;0;1.38499999;18.37999916;1.870000005
2022-11-08 18:36:33;18:36:33;650;0.699425042;0.547924995;0.555500031;0;1.397499919;18.35000038;1.889999986
2022-11-08 18:36:58;18:36:58;240;0.712050021;0.545400023;0.573175013;0;1.402499914;18.26000023;1.879999995
2022-11-08 18:37:23;18:37:23;660;0.722150087;0.547924995;0.595899999;0;1.392499924;18.26000023;1.879999995
2022-11-08 18:37:48;18:37:48;260;0.717100024;0.545400023;0.606000006;0;1.339999914;18.44999886;1.870000005
2022-11-08 18:38:13;18:38:13;670;0.722150087;0.550450027;0.628724992;0;1.334999919;18.8599987;1.929999948
2022-11-08 18:38:38;18:38:38;270;0.737300038;0.545400023;0.646400034;0;1.394999981;19.07999992;2.029999971
2022-11-08 18:39:03;18:39:03;700;0.757500052;0.547924995;0.669124961;0;1.419999957;19;2.109999895
2022-11-08 18:39:28;18:39:28;290;0.684275031;0.552974999;0.704475045;0;1.752499938;18.92000008;2.210000038
2022-11-08 18:39:53;18:39:53;700;0.444400012;0.550450027;0.749925017;0;1.814999938;18.79999924;2.379999876
2022-11-08 18:40:18;18:40:18;310;0.073224999;0.545400023;0.785274982;0;1.904999971;18.79999924;2.470000029
2022-11-08 18:40:43;18:40:43;710;0.002525;0.545400023;0.828200042;0;1.949999928;19.10000038;2.379999876
2022-11-08 18:41:08;18:41:08;360;0;0.547924995;0.866075039;0;2.024999857;19.38999939;2.389999866
2022-11-08 18:41:33;18:41:33;780;0;0.547924995;0.919099987;0;2.069999933;19.56999969;2.440000057
2022-11-08 18:41:58;18:41:58;390;0.060600001;0.547924995;0.951925039;0;1.752499938;19.44999886;2.440000057
2022-11-08 18:42:23;18:42:23;0;0.295424998;0.552974999;0.934250057;0;1.464999914;19.44999886;2.069999933
2022-11-08 18:42:48;18:42:48;420;0.396425039;0.555500031;0.92415005;0;1.429999948;19.39999962;1.939999938
2022-11-08 18:43:13;18:43:13;10;0.449450016;0.550450027;0.916575074;0;1.389999986;19.38999939;1.899999976
2022-11-08 18:43:38;18:43:38;420;0.492374986;0.552974999;0.919099987;0;1.370000005;19.6099987;1.860000014
2022-11-08 18:44:03;18:44:03;0;0.527725041;0.552974999;0.911525011;0;1.367499948;20.05999947;1.849999905
2022-11-08 18:44:28;18:44:28;410;0.56812501;0.555500031;0.921625078;0;1.42750001;20.40999985;1.889999986
2022-11-08 18:44:53;18:44:53;10;0.593375027;0.550450027;0.926675081;0;1.439999938;20.42000008;1.909999967
2022-11-08 18:45:18;18:45:18;400;0.623674989;0.552974999;0.934250057;0;1.409999967;20.44999886;1.889999986
2022-11-08 18:45:43;18:45:43;800;0.646400034;0.555500031;0.93930006;0;1.414999962;20.68999863;1.879999995
2022-11-08 18:46:08;18:46:08;390;0.674175024;0.555500031;0.962025046;0;1.475000024;20.95999908;1.939999938
2022-11-08 18:46:33;18:46:33;800;0.701950014;0.555500031;0.969600022;0;1.487499952;20.98999977;1.959999919
2022-11-08 18:46:58;18:46:58;390;0.727199972;0.558025002;0.98222506;0;1.507499933;20.94999886;1.969999909
2022-11-08 18:47:23;18:47:23;800;0.747400045;0.552974999;0.989800036;0;1.477499962;20.95999908;1.969999909
2022-11-08 18:47:48;18:47:48;390;0.762549996;0.552974999;0.989800036;0;1.467499971;21.17000008;1.929999948
2022-11-08 18:48:13;18:48:13;780;0.790324986;0.558025002;1.015050054;0;1.567499995;21.22999954;2.619999886
2022-11-08 18:48:38;18:48:38;400;0.828200042;0.552974999;1.035250068;0;1.652499914;21.06999969;3.629999876
2022-11-08 18:49:03;18:49:03;10;0.873650014;0.558025002;1.070600033;0;1.69749999;20.92000008;4.110000134
2022-11-08 18:49:28;18:49:28;450;0.911525011;0.558025002;1.098375082;0;1.707499981;21.03999901;4.46999979
2022-11-08 18:49:53;18:49:53;80;0.93930006;0.558025002;1.118574977;0;1.752499938;21.25;4.900000095
2022-11-08 18:50:18;18:50:18;490;0.999900043;0.558025002;1.158975005;0;1.784999967;21.20999908;5.409999847
2022-11-08 18:50:43;18:50:43;150;1.020100117;0.552974999;1.174125075;0;1.799999952;21;5.859999657
2022-11-08 18:51:08;18:51:08;590;1.060500026;0.558025002;1.206949949;0;1.839999914;20.93999863;5.46999979
